Passport,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WSM,XKX,YEM,ZAF,ZMB,ZWE
SDN,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,90,VR,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VOA,VR,VR,VR,VR,ETA,ETA,VR,VR,VR,VR,VR,ETA,21,VR,VR,VR,90,VR,ETA,VR,VR,ETA,VR,VR,VR,30,ETA,VR,VR,90,ETA,90,ETA,VR,VR,VR,VR,VR,VR,VR,VR,90,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,ETA,VR,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,ETA,ETA,VR,VR,VR,VR,VR,VR,VR,VR,ETA,ETA,VR,ETA,90,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,-1,ETA,VR,VR,VR,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VF,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,ETA,ETA,VR,VR,VR,VR,VR,30,VR,VR,VR,ETA,VR,VR,VR,VR,VR
SEN,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,90,VF,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,90,VR,VR,VR,90,VR,VR,VR,VR,90,VR,VR,ETA,VR,ETA,VF,VR,ETA,VR,VR,VR,ETA,21,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,30,ETA,VR,VR,VF,VF,90,VF,VR,VR,VR,VR,VR,VR,VR,VR,90,VR,30,VOA,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,ETA,VR,VR,VR,VR,VR,VR,VF,VR,ETA,VR,VOA,ETA,VR,VR,VR,ETA,90,VR,VR,ETA,ETA,VR,VR,VR,VF,VR,VR,VR,VR,ETA,90,ETA,ETA,30,VR,VF,VF,ETA,VR,VR,ETA,VR,VR,VR,VR,VR,VR,30,ETA,VR,VR,VR,VR,VR,VF,ETA,VR,VR,90,VR,VR,-1,30,VR,VF,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,90,VF,VR,VR,VR,ETA,VR,VR,90,VR,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,30,VR,VR,VR,ETA,VR,VR,VR,VR,ETA
SGP,VR,30,90,90,30,90,180,180,VOA,90,ETA,VR,90,VR,30,ETA,90,ETA,90,90,30,VF,ETA,90,180,30,VR,90,VR,VOA,90,30,15,90,VR,VR,VR,90,ETA,30,90,30,90,90,90,VF,180,90,VF,VR,90,ETA,VR,90,90,ETA,90,120,90,30,ETA,180,360,90,30,90,ETA,VR,90,90,90,VR,90,90,90,90,90,30,VOA,VF,ETA,VR,90,90,90,VF,ETA,90,30,90,60,30,120,90,90,ETA,30,ETA,VR,VR,15,90,ETA,90,90,90,90,30,30,90,90,ETA,ETA,180,ETA,90,VR,90,30,90,30,ETA,ETA,90,ETA,30,90,VR,ETA,90,90,90,ETA,VR,VOA,ETA,ETA,180,180,30,ETA,ETA,90,VR,90,30,VF,30,90,VR,90,ETA,VR,90,-1,ETA,ETA,90,90,ETA,90,VR,VR,ETA,90,90,90,30,ETA,VR,VR,ETA,30,ETA,VR,ETA,ETA,VF,90,90,ETA,30,90,90,VR,90,VOA,30,90,30,VR,30,30,ETA,90,VR,90,90,90
SLB,VR,VR,VR,90,90,VR,ETA,180,VR,90,VR,VR,90,VR,VR,ETA,90,VR,90,90,VR,VF,ETA,VR,180,VR,VR,90,VR,VOA,90,VR,VR,VOA,VR,VR,VR,90,ETA,ETA,90,ETA,90,90,90,ETA,180,90,VF,VR,90,ETA,VR,90,90,ETA,90,120,90,30,ETA,180,VR,ETA,ETA,90,ETA,VR,90,90,90,VR,VR,90,90,90,90,30,VOA,VF,ETA,VR,90,90,90,VF,ETA,VR,VR,90,VR,ETA,120,90,30,VR,ETA,VR,VR,VR,42,90,VOA,90,90,90,90,ETA,VR,90,90,ETA,ETA,VR,ETA,VR,VR,90,VR,VR,VR,ETA,ETA,90,ETA,30,VR,VR,ETA,90,90,90,ETA,ETA,VR,VR,VR,180,180,30,ETA,ETA,90,VR,90,VR,VF,ETA,90,VR,ETA,VR,VR,ETA,30,-1,ETA,90,90,ETA,VR,VR,VR,ETA,90,90,90,30,ETA,VR,VR,ETA,VR,VR,VR,ETA,ETA,VF,VR,VR,ETA,ETA,90,90,VR,VR,VR,ETA,90,30,VR,ETA,30,ETA,90,VR,VR,90,90
SLE,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,90,VF,90,VR,VR,90,VR,VR,VF,ETA,VR,180,VR,VR,90,VR,VR,VR,VR,VR,90,VR,VR,VR,VR,ETA,VF,VR,VR,VR,VR,VR,ETA,180,VR,VR,VR,90,VR,VR,VR,VR,ETA,VR,120,VR,30,ETA,VR,VR,VF,VF,90,VF,VR,VR,90,VR,VR,VR,VR,VR,90,VR,VR,VOA,VR,ETA,VR,VR,VR,VR,VF,VR,VR,VR,90,VR,ETA,120,90,VR,VR,VR,VR,VF,VR,ETA,VR,VR,90,VR,VR,VR,ETA,VR,VR,VR,ETA,ETA,VR,VR,VR,VF,VR,VR,VR,VR,ETA,ETA,90,ETA,30,ETA,VF,VF,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,VR,90,30,VR,-1,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,30,ETA,VR,VR,VF,VR,VR,VR,ETA,VR,VF,VR,VR,ETA,VR,VR,90,VR,VR,VR,VR,VR,30,VR,VR,30,ETA,VR,VR,VR,VR,VR
SLV,VR,VR,90,90,90,90,ETA,VR,VR,90,VR,VR,90,VR,VR,ETA,90,VR,90,90,30,30,90,90,90,VR,VR,VR,VR,VR,90,90,VR,VOA,VR,VR,VR,90,ETA,ETA,90,ETA,90,90,90,ETA,21,90,VF,VR,90,VR,VR,90,90,ETA,90,VR,90,30,ETA,180,360,ETA,ETA,VR,ETA,VR,90,90,90,VR,30,90,90,90,90,30,VOA,VF,ETA,VR,90,90,90,30,ETA,90,VR,ETA,VR,ETA,VR,90,90,VR,ETA,VR,VR,VR,ETA,90,VOA,ETA,90,90,90,ETA,VR,90,90,ETA,ETA,VR,VR,90,VR,90,VR,90,VR,ETA,ETA,ETA,ETA,30,VR,VR,ETA,90,90,90,ETA,VR,VR,VR,VR,180,VR,30,ETA,VR,90,VR,90,90,VF,ETA,90,90,ETA,VR,VR,ETA,30,VR,VR,-1,90,ETA,VR,VR,VR,ETA,90,90,90,VR,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,90,VR,90,ETA,VR,ETA,ETA,VR,90,VR,30,90,30,VR,VR,VR,ETA,90,VR,VR,ETA,ETA
SMR,VR,VR,90,90,30,90,180,180,VOA,90,ETA,VR,90,VR,VR,ETA,90,ETA,240,90,30,VR,ETA,90,180,VR,VR,90,VR,VOA,90,90,90,VOA,VR,VR,VR,90,ETA,30,90,ETA,90,90,90,ETA,21,90,VF,VR,90,ETA,VR,90,90,ETA,90,VR,90,30,ETA,180,360,ETA,ETA,90,ETA,VR,90,90,90,VR,90,90,90,90,90,30,VOA,VF,ETA,VR,90,90,90,90,ETA,90,VR,90,60,ETA,VR,VR,30,ETA,ETA,ETA,VR,VR,42,90,VOA,90,90,90,90,30,90,90,90,ETA,ETA,180,VR,90,VR,90,VR,90,VR,ETA,ETA,90,ETA,90,VR,VR,ETA,90,90,90,ETA,VR,VOA,ETA,VR,180,180,30,ETA,ETA,90,VR,90,VR,VF,30,90,VR,ETA,ETA,VR,ETA,30,ETA,VR,90,-1,ETA,90,VR,15,ETA,90,90,90,30,ETA,VR,VR,ETA,30,VR,VR,ETA,VR,VR,90,90,ETA,90,ETA,ETA,90,90,VOA,30,90,30,90,ETA,30,ETA,90,VR,90,ETA,ETA
SOM,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,90,ETA,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VOA,VR,VR,VR,VR,ETA,ETA,VR,VR,VR,VR,VR,ETA,21,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,30,ETA,VR,VR,VR,ETA,90,ETA,VR,VR,VR,VR,VR,VR,VR,VR,90,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,ETA,VR,VR,VR,VR,VOA,ETA,VR,VR,VR,ETA,VR,VR,VR,ETA,ETA,VR,VR,VR,VR,VR,VR,VR,VR,ETA,ETA,VR,ETA,30,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VF,ETA,VR,VR,ETA,VR,VR,ETA,VR,VR,VR,VR,VR,-1,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,30,VR,VR,VR,ETA,VR,VR,VR,VR,VR
SRB,VR,VR,90,90,90,90,ETA,VR,VR,90,ETA,VR,90,VR,VR,ETA,90,VR,VR,90,30,VR,ETA,90,90,VR,VR,VR,VR,VR,90,90,30,VOA,VR,VR,VR,90,ETA,ETA,90,90,90,90,90,ETA,21,90,VF,VR,90,ETA,VR,90,90,ETA,90,120,90,30,ETA,VR,360,ETA,ETA,90,ETA,VR,90,90,VR,VR,14,VR,90,90,90,30,VOA,VR,ETA,VR,90,90,90,ETA,ETA,90,30,ETA,90,ETA,VR,VR,90,ETA,ETA,ETA,VR,VR,VR,90,VOA,ETA,90,90,90,90,VR,90,90,ETA,ETA,VR,VR,90,VR,90,ETA,90,90,ETA,ETA,ETA,ETA,ETA,VR,VR,ETA,ETA,90,90,ETA,VR,VR,ETA,VR,180,90,VR,ETA,VR,90,VR,90,VR,VF,ETA,90,30,ETA,VR,VR,ETA,30,VR,VR,VR,90,ETA,-1,VR,VR,30,90,90,90,30,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,30,90,90,ETA,VR,ETA,ETA,90,90,VR,30,90,30,VR,ETA,30,ETA,90,VR,VR,90,ETA
SSD,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,90,VR,90,VR,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,90,VR,VR,VR,VR,VR,VOA,VR,VR,VR,VR,ETA,ETA,VR,ETA,VR,VR,VR,ETA,21,VR,VR,VR,90,ETA,VR,VR,VR,ETA,VR,VR,VR,30,ETA,VR,VR,ETA,ETA,90,ETA,VR,VR,VR,VR,VR,VR,VR,VR,90,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,ETA,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VOA,ETA,VR,VR,VR,ETA,VR,VR,VR,ETA,ETA,VR,VR,VR,VR,VR,VR,VR,VR,ETA,ETA,VR,ETA,30,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VF,ETA,VR,VR,180,VR,VR,ETA,30,VR,VR,VR,VR,ETA,VR,-1,VR,ETA,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,ETA,ETA,VR,VR,VR,VR,VR,30,VR,VR,VR,ETA,VR,VR,VR,VR,VR
STP,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,90,ETA,ETA,VR,VR,90,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VOA,VR,VR,VR,VR,ETA,ETA,90,ETA,VR,VR,VR,ETA,21,VR,VR,VR,90,ETA,VR,VR,VR,ETA,VR,VR,VR,30,ETA,VR,VR,ETA,ETA,90,ETA,VR,VR,VR,90,VR,14,90,VR,90,VR,30,VR,VR,ETA,VR,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,ETA,VR,VR,VR,VR,ETA,VR,VR,VR,ETA,VR,VOA,ETA,VR,VR,VR,ETA,VR,VR,VR,ETA,ETA,VR,VR,VR,VR,VR,VR,VR,VR,ETA,ETA,ETA,ETA,30,ETA,VR,ETA,90,VR,VR,ETA,VR,VR,VR,VR,180,VR,30,ETA,VR,VR,VR,VR,VR,VF,ETA,VR,VR,90,VR,VR,ETA,30,VR,VR,90,VR,ETA,VR,VR,-1,ETA,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,ETA,ETA,VR,VR,VR,VR,VR,30,VR,VR,VR,ETA,90,VR,90,ETA,ETA
SUR,VR,VR,VR,VR,VR,90,ETA,180,VR,VR,VR,VR,VR,VR,VR,ETA,VR,ETA,90,VR,VR,VF,ETA,90,180,VR,VR,VR,VR,VR,VR,VR,VR,VOA,VR,VR,VR,90,ETA,ETA,90,ETA,VR,VR,VR,ETA,180,VR,VF,VR,90,ETA,VR,VR,VR,ETA,VR,VR,VR,30,ETA,VR,VR,ETA,ETA,90,ETA,VR,VR,90,VR,180,14,VR,VR,90,VR,30,VOA,VR,ETA,VR,VR,90,VR,90,ETA,90,VR,ETA,VR,ETA,VR,180,90,VR,VR,VR,VR,VR,42,VR,VOA,ETA,VR,VR,VR,ETA,VR,VR,VR,ETA,ETA,VR,VR,VR,VR,VR,VR,VR,VR,ETA,ETA,90,ETA,30,VR,VR,ETA,ETA,VR,VR,ETA,VR,VR,ETA,VR,VR,180,30,ETA,VR,VR,VR,VR,VR,VF,30,VR,90,ETA,VR,VR,ETA,30,VR,VR,VR,VR,ETA,30,VR,VR,-1,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,VF,VR,ETA,ETA,VR,ETA,ETA,VR,VR,VR,ETA,VR,30,VR,VR,VR,ETA,VR,VR,VR,ETA,ETA
SVK,VR,ETA,90,VF,90,90,180,180,VOA,VF,ETA,VR,VF,VR,ETA,ETA,VF,ETA,90,90,30,VF,90,90,90,90,VR,90,VR,VOA,VF,90,VR,VOA,VR,VR,VR,90,ETA,30,90,ETA,VF,VF,VF,ETA,180,VF,VF,VR,90,ETA,VR,VF,VF,ETA,VF,120,VF,90,ETA,VF,360,ETA,ETA,90,ETA,VR,VF,90,90,VR,90,90,VF,90,VF,30,VOA,VF,ETA,VR,VF,90,VF,30,ETA,90,30,ETA,60,ETA,120,90,90,ETA,ETA,ETA,VR,VR,90,VF,VOA,ETA,VF,VF,VF,90,90,VF,90,ETA,ETA,180,90,90,VR,VF,ETA,90,ETA,ETA,ETA,90,ETA,90,ETA,VR,ETA,90,VF,VF,ETA,VR,VOA,ETA,VR,180,90,30,90,ETA,VF,VR,VF,90,VF,90,VF,VR,ETA,ETA,VR,90,90,90,ETA,90,VF,ETA,90,VR,15,ETA,-1,VF,VF,30,ETA,VR,VR,ETA,30,ETA,VR,90,90,90,90,90,90,90,ETA,ETA,90,90,VOA,30,VF,90,90,ETA,30,90,90,VR,VR,ETA,ETA
SVN,VR,ETA,90,VF,90,90,180,180,VOA,VF,ETA,VR,VF,VR,ETA,ETA,VF,ETA,90,90,30,VF,90,90,90,90,VR,90,VR,VOA,VF,90,VR,VOA,VR,VR,VR,90,ETA,30,90,ETA,VF,VF,VF,ETA,180,VF,VF,VR,90,ETA,VR,VF,VF,ETA,VF,120,VF,90,ETA,VF,360,ETA,ETA,90,ETA,VR,VF,90,90,VR,90,90,VF,90,VF,30,VOA,VF,ETA,VR,VF,90,VF,30,ETA,90,30,ETA,60,ETA,120,90,90,ETA,ETA,ETA,VR,VR,90,VF,VOA,ETA,VF,VF,VF,90,90,VF,90,ETA,ETA,180,90,90,VR,VF,ETA,90,ETA,ETA,ETA,90,ETA,90,VR,VR,ETA,90,VF,VF,ETA,VR,VOA,ETA,VR,180,90,30,90,ETA,VF,VR,VF,90,VF,90,VF,VR,ETA,ETA,VR,90,90,90,ETA,90,VF,ETA,90,VR,15,ETA,VF,-1,VF,30,ETA,VR,VR,ETA,30,ETA,VR,90,90,90,90,90,90,90,ETA,ETA,90,90,VOA,30,VF,90,90,ETA,30,90,90,VR,VR,ETA,ETA
SWE,VR,ETA,90,VF,90,90,180,180,VOA,VF,ETA,VR,VF,VR,ETA,ETA,VF,ETA,90,90,30,VF,90,90,90,90,VR,90,VR,VOA,VF,90,VR,VOA,VR,VR,VR,90,ETA,30,90,ETA,VF,VF,VF,ETA,180,VF,VF,VR,90,ETA,VR,VF,VF,ETA,VF,120,VF,90,ETA,VF,360,ETA,ETA,90,ETA,VR,VF,90,90,90,90,90,VF,90,VF,30,VOA,VF,ETA,VR,VF,90,VF,90,ETA,90,30,ETA,60,ETA,120,90,90,ETA,ETA,ETA,VR,VR,90,VF,VOA,14,VF,VF,VF,90,90,VF,90,ETA,ETA,180,90,90,VR,VF,ETA,90,VR,ETA,ETA,90,ETA,90,90,VR,ETA,90,VF,VF,ETA,VR,VOA,ETA,VR,180,90,30,90,ETA,VF,VR,VF,90,VF,90,VF,VR,ETA,ETA,VR,90,90,90,ETA,90,VF,ETA,90,VR,15,ETA,VF,VF,-1,30,ETA,VR,VR,ETA,30,ETA,VR,90,90,90,90,90,90,90,ETA,ETA,90,90,VOA,30,VF,90,90,15,90,90,90,VR,90,ETA,ETA
SWZ,VR,ETA,VR,VR,VR,VR,VR,180,VR,VR,VR,VR,VR,90,VR,ETA,VR,VR,90,VR,VR,VF,ETA,VR,180,VR,VR,90,VR,VR,VR,VR,VR,VOA,VR,VR,VR,VR,ETA,ETA,VR,ETA,VR,VR,VR,ETA,180,VR,VR,VR,90,VR,VR,VR,VR,ETA,VR,120,VR,30,ETA,VR,VR,90,ETA,90,ETA,VR,VR,90,VR,60,90,VR,VR,90,VR,30,VOA,VF,ETA,VR,VR,90,VR,VF,ETA,VR,VR,90,VR,ETA,VR,90,30,ETA,VR,VR,VR,VR,42,VR,VOA,VF,VR,VR,VR,ETA,VR,VR,VR,ETA,ETA,VR,VR,VR,VR,VR,VR,VR,VR,VF,ETA,90,90,30,90,VR,ETA,ETA,VR,VR,VR,VR,VR,VR,VR,VR,VR,30,ETA,VR,VR,VR,VR,VR,VF,ETA,VR,VR,ETA,VR,VR,ETA,30,VR,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,-1,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,VF,VR,VR,ETA,90,90,90,VR,VR,VR,VR,VR,30,VR,VR,30,ETA,90,VR,30,90,90
SYC,VR,30,90,90,90,VR,VR,180,VR,90,ETA,VR,90,90,VR,90,90,VR,90,90,30,VF,ETA,90,180,VR,VR,90,VR,VR,90,VR,30,90,VR,VR,VR,VR,ETA,ETA,90,ETA,90,90,90,ETA,180,90,VF,90,90,ETA,VR,90,90,ETA,90,120,90,30,ETA,180,360,90,ETA,90,ETA,VR,90,90,VR,VR,90,VR,90,90,90,30,VOA,VF,ETA,VR,90,VR,90,VF,ETA,VR,VR,90,VR,ETA,120,90,30,VR,ETA,VR,VR,VR,42,90,ETA,90,90,90,90,30,VR,90,90,ETA,ETA,VR,ETA,90,VR,90,VR,90,VR,ETA,ETA,90,90,30,90,VR,90,ETA,90,90,ETA,VR,VOA,ETA,VR,180,VR,30,ETA,VR,90,VR,90,VR,VF,90,90,30,90,VR,VR,ETA,30,VR,ETA,VR,90,ETA,90,VR,VR,ETA,90,90,90,30,-1,VR,VR,ETA,VR,VR,VR,ETA,ETA,VF,90,90,ETA,VR,90,90,VR,90,VR,ETA,90,30,VR,VR,30,ETA,90,VR,30,90,90
SYR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VOA,VR,VR,VR,VR,ETA,ETA,VR,ETA,VR,VR,VR,ETA,21,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,30,ETA,VR,VR,VR,ETA,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,90,VR,VR,VR,VR,90,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,ETA,ETA,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,ETA,90,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VF,ETA,VR,VR,ETA,VR,30,ETA,VR,VR,VR,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,-1,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,ETA,VR,VR,VR
TCD,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,90,ETA,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,90,VR,VR,VR,VR,90,90,VR,90,VR,ETA,ETA,VR,ETA,VR,VR,VR,ETA,21,VR,VR,VR,90,VR,VR,VR,VR,ETA,VR,VR,VR,30,ETA,VR,VR,ETA,ETA,90,ETA,VR,VR,VR,VR,VR,14,VR,VR,90,VR,30,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,ETA,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VOA,ETA,VR,VR,VR,ETA,VR,VR,VR,ETA,ETA,VR,VR,VR,90,VR,VR,VR,VR,ETA,ETA,90,ETA,30,ETA,90,90,ETA,VR,VR,ETA,VR,VR,VR,VR,VR,VR,30,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,VR,90,VR,VR,90,30,VR,VR,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,-1,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,VR,VR,VR,VR,30,VR,VR,VR,ETA,VR,VR,VR,VR,VR
TGO,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,90,VF,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,VR,VR,90,VR,VR,ETA,VR,ETA,VF,VR,ETA,VR,VR,VR,ETA,21,VR,VR,VR,90,VR,VR,VR,VR,ETA,VR,VR,VR,30,ETA,VR,VR,VF,VF,90,VF,VR,VR,VR,VR,VR,VR,VR,VR,90,VR,30,VR,VR,ETA,VR,VR,VR,VR,VR,VR,VR,VR,ETA,VR,ETA,VR,VR,VR,VR,ETA,VR,VF,VR,ETA,VR,VOA,ETA,VR,VR,VR,ETA,VR,VR,VR,ETA,ETA,VR,VR,VR,VF,VR,VR,VR,VR,ETA,ETA,ETA,ETA,30,ETA,VF,VF,ETA,VR,VR,ETA,VR,VR,VR,VR,VR,VR,30,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,VR,90,30,VR,VF,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,90,-1,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,ETA,ETA,VR,VR,VR,VR,VR,30,VR,VR,VR,ETA,VR,VR,VR,VR,VR
THA,VR,VR,VR,VR,VR,90,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,90,90,14,VR,VR,VR,VR,VR,90,VR,VOA,VR,VR,VR,VR,ETA,ETA,VR,ETA,VR,VR,VR,ETA,21,VR,VF,VR,90,VR,VR,VR,VR,ETA,VR,120,VR,30,ETA,VR,360,ETA,ETA,VR,ETA,VR,VR,VR,VR,VR,30,VR,VR,90,VR,30,VOA,VR,ETA,VR,VR,VR,VR,VR,ETA,15,30,ETA,ETA,14,VR,VR,90,VR,30,VR,VR,VR,ETA,VR,VOA,ETA,VR,VR,VR,30,VR,VR,VR,ETA,ETA,VR,ETA,VR,VR,VR,14,VR,30,ETA,ETA,ETA,ETA,30,ETA,VR,ETA,ETA,VR,VR,ETA,VR,VR,ETA,ETA,180,180,30,ETA,ETA,VR,VR,VR,VR,VF,30,VR,30,ETA,VR,VR,ETA,30,ETA,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,VR,ETA,-1,ETA,VR,ETA,VR,VR,VR,30,ETA,14,ETA,ETA,VR,VR,VR,ETA,VR,30,VR,30,30,ETA,VR,VR,30,ETA,VR
TJK,VR,VR,VR,VR,VR,VR,180,180,VR,VR,90,VR,VR,VR,VR,ETA,VR,VR,VR,VR,VF,VR,ETA,VR,28,VR,VR,VR,VR,VR,VR,VR,VR,VOA,VR,VR,VR,VR,ETA,ETA,VR,ETA,VR,VR,VR,ETA,21,VR,VR,VR,90,VR,VR,VR,VR,ETA,VR,VR,VR,30,ETA,VR,360,VR,ETA,90,ETA,VR,VR,VR,VR,VR,VR,VR,VR,90,VR,30,VOA,VR,ETA,VR,VR,VR,VR,ETA,ETA,VR,30,VR,VF,ETA,VR,VR,VR,VR,ETA,ETA,VR,VR,VR,VR,VOA,ETA,VR,VR,VR,ETA,VR,VR,90,ETA,ETA,VR,ETA,VR,VR,VR,VR,VR,VR,ETA,ETA,ETA,ETA,30,90,VR,ETA,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,30,ETA,VR,VR,VR,VR,VR,VF,ETA,VR,VF,ETA,VR,VR,ETA,VR,VR,ETA,VR,VR,ETA,VR,VR,VR,ETA,VR,VR,VR,VR,ETA,VR,VR,ETA,VR,-1,VR,ETA,VR,VR,VR,60,ETA,VR,VR,ETA,90,VR,VR,30,VR,30,VR,VR,VR,ETA,VR,VR,VR,VR,ETA
